"uniprotkb_canonical_ac","status","gene_name","reviewed_isoforms","unreviewed_isoforms"
"P53389-1","reviewed","HOL1","P53389-1",""
"P53388-1","reviewed","DIP5","P53388-1",""
"P53839-1","reviewed","GOR1","P53839-1",""
"P53838-1","reviewed","BOR1","P53838-1",""
"P48365-1","reviewed","GYP7","P48365-1",""
"P48363-1","reviewed","PAC10","P48363-1",""
"P48362-1","reviewed","HGH1","P48362-1",""
"P48361-1","reviewed","ASK10","P48361-1",""
"P48360-1","reviewed","ARH1","P48360-1",""
"P32047-1","reviewed","MLF3","P32047-1",""
"P32048-1","reviewed","MSK1","P32048-1",""
"Q99260-1","reviewed","YPT6","Q99260-1",""
"P15424-1","reviewed","MSS116","P15424-1",""
"Q6B0V8-1","reviewed","IRC16","Q6B0V8-1",""
"P19211-1","reviewed","ANB1","P19211-1",""
"P19358-1","reviewed","SAM2","P19358-1",""
"P47046-1","reviewed","IRC8","P47046-1",""
"P04821-1","reviewed","CDC25","P04821-1",""
"Q9ZZV8-1","reviewed","","Q9ZZV8-1",""
"P49573-1","reviewed","CTR1","P49573-1",""
"P36124-1","reviewed","SET3","P36124-1",""
"P36125-1","reviewed","GMH1","P36125-1",""
"P36126-1","reviewed","SPO14","P36126-1",""
"P36127-1","reviewed","","P36127-1",""
"P36120-1","reviewed","DBP7","P36120-1",""
"P36121-1","reviewed","RPC37","P36121-1",""
"P36122-1","reviewed","BCH2","P36122-1",""
"P36123-1","reviewed","SAP190","P36123-1",""
"P38287-1","reviewed","CSH1","P38287-1",""
"P30606-1","reviewed","ITR2","P30606-1",""
"P30605-1","reviewed","ITR1","P30605-1",""
"P38286-1","reviewed","IFA38","P38286-1",""
"P38285-1","reviewed","AMN1","P38285-1",""
"P39961-1","reviewed","TOG1","P39961-1",""
"P39960-1","reviewed","BEM2","P39960-1",""
"P39962-1","reviewed","YCK3","P39962-1",""
"P39965-1","reviewed","AIM10","P39965-1",""
"P39967-1","reviewed","UBP9","P39967-1",""
"P39966-1","reviewed","PTC2","P39966-1",""
"P39969-1","reviewed","BOI2","P39969-1",""
"P39968-1","reviewed","VAC8","P39968-1",""
"P17119-1","reviewed","KAR3","P17119-1",""
"Q08981-1","reviewed","ACM1","Q08981-1",""
"P25348-1","reviewed","MRPL32","P25348-1",""
"P25349-1","reviewed","YCP4","P25349-1",""
"Q08634-1","reviewed","","Q08634-1",""
"P25340-1","reviewed","ERG4","P25340-1",""
"P25341-1","reviewed","KIN82","P25341-1",""
"P25342-1","reviewed","CDC10","P25342-1",""
"P25343-1","reviewed","RVS161","P25343-1",""
"P25344-1","reviewed","STE50","P25344-1",""
"P25345-1","reviewed","SLM5","P25345-1",""
"P25346-1","reviewed","GIT1","P25346-1",""
"P25347-1","reviewed","","P25347-1",""
"P23968-1","reviewed","VMA16","P23968-1",""
"Q03050-1","reviewed","PAU10","Q03050-1",""
"P21965-1","reviewed","MCK1","P21965-1",""
"P05066-1","reviewed","PHR1","P05066-1",""
"Q07738-1","reviewed","","Q07738-1",""
"Q07732-1","reviewed","ADY3","Q07732-1",""
"P38288-1","reviewed","TOS1","P38288-1",""
"P03882-1","reviewed","SCEI","P03882-1",""
"P03881-1","reviewed","","P03881-1",""
"P40438-1","reviewed","VTH1","P40438-1",""
"P40434-1","reviewed","","P40434-1",""
"P40433-1","reviewed","PFK26","P40433-1",""
"Q07362-1","reviewed","PBP4","Q07362-1",""
"P34072-1","reviewed","MKS1","P34072-1",""
"P18480-1","reviewed","SNF5","P18480-1",""
"P34077-1","reviewed","NIC96","P34077-1",""
"P34078-1","reviewed","LTV1","P34078-1",""
"Q08754-1","reviewed","BUD7","Q08754-1",""
"P29478-1","reviewed","SEC65","P29478-1",""
"P21192-1","reviewed","ACE2","P21192-1",""
"Q08750-1","reviewed","MUM3","Q08750-1",""
"Q04429-1","reviewed","HLR1","Q04429-1",""
"Q04779-1","reviewed","RCO1","Q04779-1",""
"Q08287-1","reviewed","NOP8","Q08287-1",""
"Q08285-1","reviewed","RRP40","Q08285-1",""
"Q08282-1","reviewed","PPM2","Q08282-1",""
"Q08281-1","reviewed","RTC1","Q08281-1",""
"Q08280-1","reviewed","BSC6","Q08280-1",""
"Q08579-1","reviewed","THI72","Q08579-1",""
"P53738-1","reviewed","TRM112","P53738-1",""
"P53739-1","reviewed","FPK1","P53739-1",""
"P09032-1","reviewed","GCD1","P09032-1",""
"P53730-1","reviewed","ALG12","P53730-1",""
"P53731-1","reviewed","ARC35","P53731-1",""
"P53732-1","reviewed","MRPS12","P53732-1",""
"P53733-1","reviewed","RSM19","P53733-1",""
"P53734-1","reviewed","DBP6","P53734-1",""
"P53735-1","reviewed","ZRG17","P53735-1",""
"P53736-1","reviewed","","P53736-1",""
"P27697-1","reviewed","COQ8","P27697-1",""
"P27692-1","reviewed","SPT5","P27692-1",""
"P26364-1","reviewed","ADK2","P26364-1",""
"Q8TGS7-1","reviewed","","Q8TGS7-1",""
"Q8TGS6-1","reviewed","","Q8TGS6-1",""
"Q8TGS5-1","reviewed","","Q8TGS5-1",""
"Q8TGS4-1","reviewed","","Q8TGS4-1",""
"Q8TGS2-1","reviewed","","Q8TGS2-1",""
"Q8TGS1-1","reviewed","","Q8TGS1-1",""
"Q8TGS0-1","reviewed","","Q8TGS0-1",""
"P23369-1","reviewed","MRPL25","P23369-1",""
"Q8TGS9-1","reviewed","","Q8TGS9-1",""
"Q8TGS8-1","reviewed","","Q8TGS8-1",""
"P27472-1","reviewed","GSY2","P27472-1",""
"Q02864-1","reviewed","","Q02864-1",""
"P27476-1","reviewed","NSR1","P27476-1",""
"Q02866-1","reviewed","MUK1","Q02866-1",""
"P22135-1","reviewed","ATP12","P22135-1",""
"Q02710-1","reviewed","ECM23","Q02710-1",""
"P40159-1","reviewed","","P40159-1",""
"P40150-1","reviewed","SSB2","P40150-1",""
"P40151-1","reviewed","MGS1","P40151-1",""
"P40152-1","reviewed","PPN2","P40152-1",""
"P40154-1","reviewed","IES2","P40154-1",""
"P40155-1","reviewed","PEX17","P40155-1",""
"P40156-1","reviewed","RRG9","P40156-1",""
"P40157-1","reviewed","VID27","P40157-1",""
"P38816-1","reviewed","TRR2","P38816-1",""
"P38817-1","reviewed","GGA2","P38817-1",""
"P38814-1","reviewed","SBE22","P38814-1",""
"P38815-1","reviewed","YPT35","P38815-1",""
"P38812-1","reviewed","GEP4","P38812-1",""
"P38813-1","reviewed","BIG1","P38813-1",""
"P38810-1","reviewed","SFB3","P38810-1",""
"P38811-1","reviewed","TRA1","P38811-1",""
"P50861-1","reviewed","RIB4","P50861-1",""
"P38818-1","reviewed","CTM1","P38818-1",""
"P38819-1","reviewed","ERP5","P38819-1",""
"P12688-1","reviewed","YPK1","P12688-1",""
"P40335-1","reviewed","PEP8","P40335-1",""
"P40339-1","reviewed","RFC4","P40339-1",""
"Q12176-1","reviewed","MAK21","Q12176-1",""
"Q12177-1","reviewed","","Q12177-1",""
"Q12175-1","reviewed","MSH5","Q12175-1",""
"Q12172-1","reviewed","YRR1","Q12172-1",""
"Q12173-1","reviewed","TY3A-G","Q12173-1",""
"Q12171-1","reviewed","MDM32","Q12171-1",""
"P38971-1","reviewed","ALP1","P38971-1",""
"P38970-1","reviewed","HAL5","P38970-1",""
"Q12178-1","reviewed","FCY1","Q12178-1",""
"P38604-1","reviewed","ERG7","P38604-1",""
"P33895-1","reviewed","NUF2","P33895-1",""
"P33894-1","reviewed","STE13","P33894-1",""
"P33893-1","reviewed","PET112","P33893-1",""
"P33892-1","reviewed","GCN1","P33892-1",""
"P33891-1","reviewed","TIP20","P33891-1",""
"P33890-1","reviewed","TIR2","P33890-1",""
"Q03429-1","reviewed","MZM1","Q03429-1",""
"P12904-1","reviewed","SNF4","P12904-1",""
"Q07500-1","reviewed","NDE2","Q07500-1",""
"Q07505-1","reviewed","","Q07505-1",""
"Q07508-1","reviewed","LUC7","Q07508-1",""
"P16451-1","reviewed","PDX1","P16451-1",""
"Q04182-1","reviewed","PDR15","Q04182-1",""
"Q06630-1","reviewed","MHR1","Q06630-1",""
"Q06631-1","reviewed","BFR2","Q06631-1",""
"Q06632-1","reviewed","CFT1","Q06632-1",""
"Q06636-1","reviewed","GPI11","Q06636-1",""
"Q06639-1","reviewed","RSC3","Q06639-1",""
"Q12507-1","reviewed","SFG1","Q12507-1",""
"Q12506-1","reviewed","","Q12506-1",""
"Q12505-1","reviewed","SKS1","Q12505-1",""
"Q12504-1","reviewed","RKM4","Q12504-1",""
"Q12502-1","reviewed","LDB19","Q12502-1",""
"Q12501-1","reviewed","TY2B-OR2","Q12501-1",""
"Q12500-1","reviewed","AVL9","Q12500-1",""
"Q12509-1","reviewed","ARP6","Q12509-1",""
"Q12508-1","reviewed","RMD5","Q12508-1",""
"P46969-1","reviewed","RPE1","P46969-1",""
"Q04336-1","reviewed","","Q04336-1",""
"P39551-1","reviewed","PRM9","P39551-1",""
"P39552-1","reviewed","MST28","P39552-1",""
"D6VPM8-1","reviewed","DFP1","D6VPM8-1",""
"P39734-1","reviewed","FRT2","P39734-1",""
"P39735-1","reviewed","SAW1","P39735-1",""
"P39730-1","reviewed","FUN12","P39730-1",""
"P39731-1","reviewed","MTW1","P39731-1",""
"P39732-1","reviewed","GIP4","P39732-1",""
"P11986-1","reviewed","INO1","P11986-1",""
"Q3E7C1-1","reviewed","TFB5","Q3E7C1-1",""
"P0C0V8-1","reviewed","RPS21A","P0C0V8-1",""
"Q08144-1","reviewed","TLG2","Q08144-1",""
"Q00776-1","reviewed","APM1","Q00776-1",""
"P14359-1","reviewed","SNA3","P14359-1",""
"Q00772-1","reviewed","SLT2","Q00772-1",""
"Q05812-1","reviewed","MSC3","Q05812-1",""
"P08518-1","reviewed","RPB2","P08518-1",""
"P06633-1","reviewed","HIS3","P06633-1",""
"P34252-1","reviewed","SLD2","P34252-1",""
"P34253-1","reviewed","KTI12","P34253-1",""
"P43542-1","reviewed","COS4","P43542-1",""
"P43540-1","reviewed","","P43540-1",""
"P43544-1","reviewed","SNO3","P43544-1",""
"P43545-1","reviewed","SNZ3","P43545-1",""
"P43548-1","reviewed","AGP3","P43548-1",""
"P43549-1","reviewed","AQY3","P43549-1",""
"P42941-1","reviewed","SER2","P42941-1",""
"P42940-1","reviewed","CIR1","P42940-1",""
"P42943-1","reviewed","CCT7","P42943-1",""
"P42942-1","reviewed","","P42942-1",""
"P42945-1","reviewed","UTP10","P42945-1",""
"P42944-1","reviewed","GZF3","P42944-1",""
"P42947-1","reviewed","","P42947-1",""
"P42946-1","reviewed","PRM10","P42946-1",""
"P42949-1","reviewed","PAM16","P42949-1",""
"P42948-1","reviewed","SET4","P42948-1",""
"Q99208-1","reviewed","","Q99208-1",""
"Q02455-1","reviewed","MLP1","Q02455-1",""
"Q99207-1","reviewed","NOP14","Q99207-1",""
"Q02457-1","reviewed","TBF1","Q02457-1",""
"P41948-1","reviewed","MEP2","P41948-1",""
"Q04673-1","reviewed","SSL1","Q04673-1",""
"Q04670-1","reviewed","TY1B-MR2","Q04670-1",""
"P41940-1","reviewed","PSA1","P41940-1",""
"Q04675-1","reviewed","SEN15","Q04675-1",""
"P19454-1","reviewed","CKA2","P19454-1",""
"Q02630-1","reviewed","NUP116","Q02630-1",""
"P07866-1","reviewed","LTE1","P07866-1",""
"Q12349-1","reviewed","ATP14","Q12349-1",""
"Q12348-1","reviewed","RRI2","Q12348-1",""
"Q12345-1","reviewed","IES3","Q12345-1",""
"Q12344-1","reviewed","GYP5","Q12344-1",""
"Q12347-1","reviewed","HRT3","Q12347-1",""
"Q12346-1","reviewed","","Q12346-1",""
"Q12341-1","reviewed","HAT1","Q12341-1",""
"Q12340-1","reviewed","YRM1","Q12340-1",""
"Q12343-1","reviewed","MED4","Q12343-1",""
"Q12342-1","reviewed","LDB17","Q12342-1",""
"P46682-1","reviewed","APL6","P46682-1",""
"P46683-1","reviewed","YAR1","P46683-1",""
"P46680-1","reviewed","AIP1","P46680-1",""
"P46681-1","reviewed","DLD2","P46681-1",""
"P53507-1","reviewed","TOM7","P53507-1",""
"P49435-1","reviewed","APT1","P49435-1",""
"Q04500-1","reviewed","UTP14","Q04500-1",""
"P47818-1","reviewed","CCC1","P47818-1",""
"P32603-1","reviewed","SPR1","P32603-1",""
"P89113-1","reviewed","DDR2","P89113-1",""
"P50089-1","reviewed","","P50089-1",""
"P50088-1","reviewed","SPG1","P50088-1",""
"P89114-1","reviewed","SAE3","P89114-1",""
"P50082-1","reviewed","AMA1","P50082-1",""
"P50080-1","reviewed","AZR1","P50080-1",""
"P50087-1","reviewed","MIC26","P50087-1",""
"P50086-1","reviewed","NAS6","P50086-1",""
"P50085-1","reviewed","PHB2","P50085-1",""
"P50084-1","reviewed","BNS1","P50084-1",""
"P11154-1","reviewed","PYC1","P11154-1",""
"P33399-1","reviewed","LHP1","P33399-1",""
"Q00947-1","reviewed","STP1","Q00947-1",""
"P37898-1","reviewed","AAP1","P37898-1",""
"P39943-1","reviewed","MIG3","P39943-1",""
"P39940-1","reviewed","RSP5","P39940-1",""
"P39946-1","reviewed","PAC1","P39946-1",""
"P39945-1","reviewed","AST2","P39945-1",""
"P39944-1","reviewed","UBP5","P39944-1",""
"P36155-1","reviewed","","P36155-1",""
"P36154-1","reviewed","AIM29","P36154-1",""
"P36157-1","reviewed","MSA2","P36157-1",""
"P33300-1","reviewed","SUR1","P33300-1",""
"P33307-1","reviewed","CSE1","P33307-1",""
"P36150-1","reviewed","MET1","P36150-1",""
"P40459-1","reviewed","PAN6","P40459-1",""
"P40458-1","reviewed","ATG32","P40458-1",""
"P40451-1","reviewed","AIM20","P40451-1",""
"P40450-1","reviewed","BNR1","P40450-1",""
"P40453-1","reviewed","UBP7","P40453-1",""
"P40452-1","reviewed","COA1","P40452-1",""
"P40455-1","reviewed","","P40455-1",""
"P40454-1","reviewed","RRD1","P40454-1",""
"P40457-1","reviewed","MLP2","P40457-1",""
"P40456-1","reviewed","ESL1","P40456-1",""
"P24004-1","reviewed","PEX1","P24004-1",""
"P38013-1","reviewed","AHP1","P38013-1",""
"P38011-1","reviewed","ASC1","P38011-1",""
"P31539-1","reviewed","HSP104","P31539-1",""
"Q08777-1","reviewed","MCH5","Q08777-1",""
"Q08774-1","reviewed","RRG7","Q08774-1",""
"Q08773-1","reviewed","ISW2","Q08773-1",""
"Q07716-1","reviewed","AIM6","Q07716-1",""
"P29453-1","reviewed","RPL8B","P29453-1",""
"Q01163-1","reviewed","RSM23","Q01163-1",""
"P28496-1","reviewed","LAC1","P28496-1",""
"P28495-1","reviewed","CAP1","P28495-1",""
"P28321-1","reviewed","YJU3","P28321-1",""
"P28320-1","reviewed","YJU2","P28320-1",""
"P09232-1","reviewed","PRB1","P09232-1",""
"Q08553-1","reviewed","SYC1","Q08553-1",""
"P47107-1","reviewed","","P47107-1",""
"P47104-1","reviewed","RAV1","P47104-1",""
"Q08550-1","reviewed","MPC54","Q08550-1",""
"P47102-1","reviewed","GEA1","P47102-1",""
"P47103-1","reviewed","CPR7","P47103-1",""
"P47100-1","reviewed","TY1B-JR2","P47100-1",""
"P47101-1","reviewed","","P47101-1",""
"Q08559-1","reviewed","FYV12","Q08559-1",""
"Q08558-1","reviewed","DCI1","Q08558-1",""
"P47108-1","reviewed","URB2","P47108-1",""
"P53752-1","reviewed","","P53752-1",""
"P53753-1","reviewed","DSE4","P53753-1",""
"P53974-1","reviewed","ARK1","P53974-1",""
"P53751-1","reviewed","","P53751-1",""
"P53972-1","reviewed","RCM1","P53972-1",""
"P53973-1","reviewed","HDA1","P53973-1",""
"P53970-1","reviewed","EFM6","P53970-1",""
"P53971-1","reviewed","FAP1","P53971-1",""
"P53758-1","reviewed","","P53758-1",""
"P53759-1","reviewed","DUS1","P53759-1",""
"P53978-1","reviewed","HEF3","P53978-1",""
"P54113-1","reviewed","ADE16","P54113-1",""
"Q00381-1","reviewed","APS2","Q00381-1",""
"P32943-1","reviewed","CLB6","P32943-1",""
"P32944-1","reviewed","SWE1","P32944-1",""
"P32945-1","reviewed","PPQ1","P32945-1",""
"Q8TGU1-1","reviewed","","Q8TGU1-1",""
"Q8TGU0-1","reviewed","","Q8TGU0-1",""
"Q8TGU2-1","reviewed","","Q8TGU2-1",""
"Q8TGU5-1","reviewed","","Q8TGU5-1",""
"Q8TGU4-1","reviewed","","Q8TGU4-1",""
"Q8TGU7-1","reviewed","","Q8TGU7-1",""
"Q8TGU6-1","reviewed","","Q8TGU6-1",""
"Q8TGU8-1","reviewed","","Q8TGU8-1",""
"P23301-1","reviewed","HYP2","P23301-1",""
"P54999-1","reviewed","SMX3","P54999-1",""
"P32366-1","reviewed","VMA6","P32366-1",""
"P32367-1","reviewed","TFC1","P32367-1",""
"P32364-1","reviewed","SMY1","P32364-1",""
"P32363-1","reviewed","SPT14","P32363-1",""
"P32361-1","reviewed","IRE1","P32361-1",""
"P32368-1","reviewed","SAC1","P32368-1",""
"P54199-1","reviewed","MPS1","P54199-1",""
"P23776-1","reviewed","EXG1","P23776-1",""
"P38830-1","reviewed","NDT80","P38830-1",""
"P38831-1","reviewed","","P38831-1",""
"P38832-1","reviewed","ANS1","P38832-1",""
"P38833-1","reviewed","","P38833-1",""
"P38834-1","reviewed","","P38834-1",""
"P38835-1","reviewed","","P38835-1",""
"P38836-1","reviewed","ECM14","P38836-1",""
"P38837-1","reviewed","NSG1","P38837-1",""
"P38838-1","reviewed","WSS1","P38838-1",""
"P38839-1","reviewed","SPL2","P38839-1",""
"P0CY06-1","reviewed","MATALPHA1","P0CY06-1",""
"P0CY07-1","reviewed","HMLALPHA1","P0CY07-1",""
"P0CY04-1","reviewed","","P0CY04-1",""
"P0CY05-1","reviewed","","P0CY05-1",""
"P0CY02-1","reviewed","","P0CY02-1",""
"P0CY03-1","reviewed","","P0CY03-1",""
"P0CY00-1","reviewed","","P0CY00-1",""
"P0CY01-1","reviewed","","P0CY01-1",""
"Q06522-1","reviewed","","Q06522-1",""
"P0CY08-1","reviewed","MATALPHA2","P0CY08-1",""
"P0CY09-1","reviewed","HMLALPHA2","P0CY09-1",""
"P38957-1","reviewed","SHU2","P38957-1",""
"P38956-1","reviewed","SNF11","P38956-1",""
"P21957-1","reviewed","OPI1","P21957-1",""
"P38954-1","reviewed","IPT1","P38954-1",""
"P21951-1","reviewed","POL2","P21951-1",""
"P38959-1","reviewed","VPS41","P38959-1",""
"P38958-1","reviewed","PET100","P38958-1",""
"Q12150-1","reviewed","CSF1","Q12150-1",""
"Q12151-1","reviewed","UPC2","Q12151-1",""
"Q12152-1","reviewed","","Q12152-1",""
"Q12153-1","reviewed","SSF2","Q12153-1",""
"Q12154-1","reviewed","GET3","Q12154-1",""
"P80667-1","reviewed","PEX13","P80667-1",""
"Q12156-1","reviewed","AIM7","Q12156-1",""
"Q12157-1","reviewed","APC11","Q12157-1",""
"Q12158-1","reviewed","MCD1","Q12158-1",""
"Q12159-1","reviewed","YRA1","Q12159-1",""
"Q06385-1","reviewed","VPS74","Q06385-1",""
"P10614-1","reviewed","ERG11","P10614-1",""
"Q06436-1","reviewed","MAG2","Q06436-1",""
"Q06389-1","reviewed","FRQ1","Q06389-1",""
"Q03406-1","reviewed","SLD5","Q03406-1",""
"Q03407-1","reviewed","PKH1","Q03407-1",""
"Q03153-1","reviewed","ATP25","Q03153-1",""
"Q03151-1","reviewed","MTG1","Q03151-1",""
"P16474-1","reviewed","KAR2","P16474-1",""
"Q07528-1","reviewed","ATG20","Q07528-1",""
"Q07527-1","reviewed","TRM3","Q07527-1",""
"P40358-1","reviewed","JEM1","P40358-1",""
"P40359-1","reviewed","PSF2","P40359-1",""
"P0C0W1-1","reviewed","RPS22A","P0C0W1-1",""
"P0C0W9-1","reviewed","RPL11A","P0C0W9-1",""
"P39533-1","reviewed","ACO2","P39533-1",""
"P39531-1","reviewed","RCY1","P39531-1",""
"P39534-1","reviewed","MBB1","P39534-1",""
"P39535-1","reviewed","PHO90","P39535-1",""
"P39538-1","reviewed","UBP12","P39538-1",""
"Q3E705-1","reviewed","EFG1","Q3E705-1",""
"P38225-1","reviewed","FAT1","P38225-1",""
"P38224-1","reviewed","FIG1","P38224-1",""
"P38227-1","reviewed","QDR3","P38227-1",""
"P38226-1","reviewed","CST26","P38226-1",""
"P38221-1","reviewed","CDS1","P38221-1",""
"P38220-1","reviewed","","P38220-1",""
"P38223-1","reviewed","","P38223-1",""
"P38222-1","reviewed","RKM3","P38222-1",""
"P38229-1","reviewed","GIP1","P38229-1",""
"P38228-1","reviewed","TCM62","P38228-1",""
"Q07381-1","reviewed","TSR1","Q07381-1",""
"P17709-1","reviewed","GLK1","P17709-1",""
"P18851-1","reviewed","STE4","P18851-1",""
"P18852-1","reviewed","STE18","P18852-1",""
"P23179-1","reviewed","SPO11","P23179-1",""
"Q00711-1","reviewed","SDH1","Q00711-1",""
"P17649-1","reviewed","UGA1","P17649-1",""
"P28795-1","reviewed","PEX3","P28795-1",""
"P28791-1","reviewed","SEC20","P28791-1",""
"P38085-1","reviewed","TAT1","P38085-1",""
"P38084-1","reviewed","BAP2","P38084-1",""
"P08067-1","reviewed","RIP1","P08067-1",""
"P38087-1","reviewed","YMC2","P38087-1",""
"P38086-1","reviewed","RDH54","P38086-1",""
"P32559-1","reviewed","MSS1","P32559-1",""
"P32558-1","reviewed","SPT16","P32558-1",""
"P38081-1","reviewed","","P38081-1",""
"P38080-1","reviewed","AKL1","P38080-1",""
"P47081-1","reviewed","COX16","P47081-1",""
"Q04383-1","reviewed","PLM2","Q04383-1",""
"P38082-1","reviewed","NRG2","P38082-1",""
"P34730-1","reviewed","BMH2","P34730-1",""
"P43568-1","reviewed","CAK1","P43568-1",""
"P43569-1","reviewed","CAF16","P43569-1",""
"P43564-1","reviewed","MIL1","P43564-1",""
"P43565-1","reviewed","RIM15","P43565-1",""
"P43567-1","reviewed","AGX1","P43567-1",""
"P43560-1","reviewed","LAM5","P43560-1",""
"P43561-1","reviewed","FET5","P43561-1",""
"P43562-1","reviewed","","P43562-1",""
"P43563-1","reviewed","MOB2","P43563-1",""
"Q99222-1","reviewed","AFI1","Q99222-1",""
"Q99220-1","reviewed","YOS9","Q99220-1",""
"Q04398-1","reviewed","SPG3","Q04398-1",""
"Q04651-1","reviewed","ERV41","Q04651-1",""
"Q04120-1","reviewed","TSA2","Q04120-1",""
"Q04121-1","reviewed","NHX1","Q04121-1",""
"P32771-1","reviewed","SFA1","P32771-1",""
"P32770-1","reviewed","NRP1","P32770-1",""
"P32773-1","reviewed","TOA1","P32773-1",""
"P32772-1","reviewed","UGX2","P32772-1",""
"P32775-1","reviewed","GLC3","P32775-1",""
"Q04659-1","reviewed","CSM3","Q04659-1",""
"Q01448-1","reviewed","HPC2","Q01448-1",""
"P32776-1","reviewed","TFB1","P32776-1",""
"P04161-1","reviewed","ADE8","P04161-1",""
"P00890-1","reviewed","CIT1","P00890-1",""
"P00899-1","reviewed","TRP2","P00899-1",""
"Q12367-1","reviewed","RKM5","Q12367-1",""
"Q12366-1","reviewed","NDJ1","Q12366-1",""
"Q12365-1","reviewed","BBP1","Q12365-1",""
"Q12363-1","reviewed","WTM1","Q12363-1",""
"Q12362-1","reviewed","RIB2","Q12362-1",""
"Q12361-1","reviewed","GPR1","Q12361-1",""
"Q12369-1","reviewed","SFI1","Q12369-1",""
"Q12368-1","reviewed","SNU23","Q12368-1",""
"Q12473-1","reviewed","FRE6","Q12473-1",""
"Q12091-1","reviewed","DAP1","Q12091-1",""
"Q12090-1","reviewed","REX3","Q12090-1",""
"Q12093-1","reviewed","SLM3","Q12093-1",""
"Q12092-1","reviewed","ATG29","Q12092-1",""
"Q12094-1","reviewed","TSR3","Q12094-1",""
"Q12096-1","reviewed","GNT1","Q12096-1",""
"Q12099-1","reviewed","FAL1","Q12099-1",""
"Q12098-1","reviewed","SLX4","Q12098-1",""
"Q05521-1","reviewed","DPP1","Q05521-1",""
"Q08417-1","reviewed","RSB1","Q08417-1",""
"P81450-1","reviewed","ATP18","P81450-1",""
"P81451-1","reviewed","ATP19","P81451-1",""
"P43607-1","reviewed","RRT5","P43607-1",""
"P46982-1","reviewed","MNN5","P46982-1",""
"P43601-1","reviewed","ATG18","P43601-1",""
"P43600-1","reviewed","CSS2","P43600-1",""
"P43603-1","reviewed","LSB3","P43603-1",""
"Q8TGJ0-1","reviewed","","Q8TGJ0-1",""
"Q8TGJ1-1","reviewed","","Q8TGJ1-1",""
"Q8TGJ2-1","reviewed","","Q8TGJ2-1",""
"Q8TGJ3-1","reviewed","KSH1","Q8TGJ3-1",""
"Q8TGJ7-1","reviewed","","Q8TGJ7-1",""
"P20967-1","reviewed","KGD1","P20967-1",""
"P40890-1","reviewed","VTH2","P40890-1",""
"P25300-1","reviewed","BUD5","P25300-1",""
"P25301-1","reviewed","RAD57","P25301-1",""
"P25302-1","reviewed","SWI4","P25302-1",""
"P25303-1","reviewed","SCJ1","P25303-1",""
"A0A023PZE8-1","reviewed","","A0A023PZE8-1",""
"Q12293-1","reviewed","TY2A-OR2","Q12293-1",""
"P36152-1","reviewed","DRE2","P36152-1",""
"Q12292-1","reviewed","ATG34","Q12292-1",""
"P40473-1","reviewed","POG1","P40473-1",""
"P40472-1","reviewed","SIM1","P40472-1",""
"P40471-1","reviewed","AYR1","P40471-1",""
"P40470-1","reviewed","RRT14","P40470-1",""
"P40477-1","reviewed","NUP159","P40477-1",""
"P40476-1","reviewed","PRM5","P40476-1",""
"P40475-1","reviewed","QDR1","P40475-1",""
"P40474-1","reviewed","QDR2","P40474-1",""
"P34250-1","reviewed","SEG2","P34250-1",""
"P34251-1","reviewed","","P34251-1",""
"P40479-1","reviewed","SDP1","P40479-1",""
"P40478-1","reviewed","POR2","P40478-1",""
"P06634-1","reviewed","DED1","P06634-1",""
"P38339-1","reviewed","RGD1","P38339-1",""
"Q03361-1","reviewed","JIP4","Q03361-1",""
"Q03362-1","reviewed","","Q03362-1",""
"Q07928-1","reviewed","GAT3","Q07928-1",""
"P24309-1","reviewed","DBR1","P24309-1",""
"Q04461-1","reviewed","EUC1","Q04461-1",""
"P47120-1","reviewed","LIA1","P47120-1",""
"P47122-1","reviewed","NPA3","P47122-1",""
"P47123-1","reviewed","MOG1","P47123-1",""
"P47124-1","reviewed","HOC1","P47124-1",""
"P47125-1","reviewed","BNA2","P47125-1",""
"P47126-1","reviewed","","P47126-1",""
"P47127-1","reviewed","AIM24","P47127-1",""
"P47128-1","reviewed","EAF6","P47128-1",""
"P47129-1","reviewed","ACF4","P47129-1",""
"P53950-1","reviewed","VAC7","P53950-1",""
"P53951-1","reviewed","COG5","P53951-1",""
"P53952-1","reviewed","","P53952-1",""
"P53953-1","reviewed","SFB2","P53953-1",""
"P53954-1","reviewed","ALG11","P53954-1",""
"P53955-1","reviewed","SLM2","P53955-1",""
"P53956-1","reviewed","","P53956-1",""
"P53958-1","reviewed","BOP3","P53958-1",""
"P53959-1","reviewed","COG6","P53959-1",""
"Q07843-1","reviewed","IRC19","Q07843-1",""
"Q07844-1","reviewed","RIX7","Q07844-1",""
"Q07845-1","reviewed","GRC3","Q07845-1",""
"P39073-1","reviewed","SSN3","P39073-1",""
"P39077-1","reviewed","CCT3","P39077-1",""
"P39076-1","reviewed","CCT2","P39076-1",""
"P39079-1","reviewed","CCT6","P39079-1",""
"P39078-1","reviewed","CCT4","P39078-1",""
"P27654-1","reviewed","TIP1","P27654-1",""
"P43605-1","reviewed","ECO1","P43605-1",""
"P43604-1","reviewed","ULI1","P43604-1",""
"P46983-1","reviewed","ATG36","P46983-1",""
"P43606-1","reviewed","PTR3","P43606-1",""
"P46985-1","reviewed","MNN11","P46985-1",""
"P46984-1","reviewed","GON7","P46984-1",""
"P46987-1","reviewed","","P46987-1",""
