"uniprotkb_canonical_ac","status","gene_name","reviewed_isoforms","unreviewed_isoforms"
"Q5BK26-1","reviewed","Pnpla7","Q5BK26-1","G3V745-1"
"Q5BK24-1","reviewed","","Q5BK24-1","G3V6S9-1"
"Q5BK24-1","reviewed","","","A0A0G2JXK6-1"
"Q5BK22-1","reviewed","Gtpbp8","Q5BK22-1",""
"Q5BK21-1","unreviewed","Tm7sf2","","Q5BK21-1"
"Q5BK20-1","reviewed","Jpt2","Q5BK20-1",""
"D4A7V2-1","unreviewed","Med7","","D4A7V2-1"
"A0A0G2K2I0-1","unreviewed","Suz12","","A0A0G2JV08-1"
"A0A0G2K2I0-1","unreviewed","Suz12","","A0A0G2K2I0-1"
"P20037-1","reviewed","RT1-Ba","P20037-1","A0A0G2JY95-1"
"P20037-1","reviewed","RT1-Ba","","Q6MGA0-1"
"F1M370-1","unreviewed","Megf11","","F1LVJ8-1"
"F1M370-1","unreviewed","Megf11","","F1M1F5-1"
"F1M370-1","unreviewed","Megf11","","A0A0G2K2E0-1"
"F1M370-1","unreviewed","Megf11","","F1M370-1"
"P0C7N2-1","reviewed","Erich4","P0C7N2-1","G3V8X7-1"
"P0C7N0-1","reviewed","Rwdd3","P0C7N0-1",""
"P08723-1","reviewed","Sbp","P08723-1","A0A0G2JTU6-1"
"P08723-1","reviewed","Sbp","","A0A0G2K176-1"
"P08723-1","reviewed","Sbp","","A0A0G2K4C9-1"
"P08721-1","reviewed","Spp1","P08721-1",""
"F1MAD9-1","unreviewed","Smc4","","F1MAD9-1"
"Q8VIJ4-1","reviewed","Nr2c1","Q8VIJ4-1",""
"Q8VIJ5-1","reviewed","Oga","Q8VIJ5-1","A0A0H2UI10-1"
"Q8VIJ5-1","reviewed","Oga","Q8VIJ5-2",""
"Q8VIJ5-1","reviewed","Oga","Q8VIJ5-3",""
"A0A0G2JV03-1","unreviewed","","","A0A0G2JV03-1"
"A0A0G2JV02-1","unreviewed","LOC108353386","","A0A0G2JV02-1"
"A0A0G2JV05-1","unreviewed","Mroh1","","A0A0G2JV05-1"
"A0A0G2JV05-1","unreviewed","Mroh1","","Q566Q7-1"
"A0A0G2JV04-1","reviewed","Gga3","A0A0G2JV04-1","D3ZHG8-1"
"M0R4M9-1","unreviewed","Olr145","","M0R4M9-1"
"M0R4M1-1","unreviewed","Nlrc5","","M0R4M1-1"
"M0R4M2-1","unreviewed","Olfr1320","","M0R4M2-1"
"M0R4M3-1","unreviewed","Fam240b","","M0R4M3-1"
"B1WBQ1-1","unreviewed","Irs3","","B1WBQ1-1"
"Q8VHT8-1","reviewed","Gtf3a","Q8VHT8-1","M0R833-1"
"Q3B8R7-1","unreviewed","Mrpl47","","Q3B8R7-1"
"Q00729-1","reviewed","H2bc1","Q00729-1",""
"A1L1J7-1","unreviewed","Pbk","","A1L1J7-1"
"A1L1J6-1","reviewed","Znf652","A1L1J6-1",""
"A1L1J9-1","reviewed","Lmf2","A1L1J9-1",""
"A1L1J8-1","unreviewed","Rab5b","","A1L1J8-1"
"D3ZEK7-1","unreviewed","Steap1","","D3ZEK7-1"
"D3ZEK6-1","unreviewed","Gipc3","","D3ZEK6-1"
"D3ZEK5-1","unreviewed","Hs6st2","","D3ZEK5-1"
"D3ZEK4-1","unreviewed","Tssk6","","D3ZEK4-1"
"D3ZEK2-1","unreviewed","","","D3ZEK2-1"
"D3ZEK9-1","unreviewed","Tcf15","","D3ZEK9-1"
"Q5CZZ9-1","reviewed","Pip5k1b","Q5CZZ9-1","A0A096MK77-1"
"F7FH89-1","unreviewed","Poteg","","F7FH89-1"
"Q62740-1","reviewed","Spp2","Q62740-1","A0A0G2K9X1-1"
"Q62746-1","reviewed","Syt6","Q62746-1","A0A0G2JW68-1"
"Q62746-1","reviewed","Syt6","Q62746-2",""
"Q62747-1","reviewed","Syt7","Q62747-1",""
"Q62747-1","reviewed","Syt7","Q62747-2",""
"Q62747-1","reviewed","Syt7","Q62747-3",""
"Q62747-1","reviewed","Syt7","Q62747-4",""
"Q62747-1","reviewed","Syt7","Q62747-5",""
"Q62747-1","reviewed","Syt7","Q62747-6",""
"Q62747-1","reviewed","Syt7","Q62747-7",""
"Q62747-1","reviewed","Syt7","Q62747-8",""
"Q62745-1","reviewed","Cd81","Q62745-1","Q6P9V1-1"
"Q9R0A8-1","reviewed","Haus1","Q9R0A8-1",""
"Q923M1-1","reviewed","Msra","Q923M1-1","F1LSJ6-1"
"Q923M1-1","reviewed","Msra","Q923M1-2","M0RCC8-1"
"Q923M1-1","reviewed","Msra","Q923M1-3",""
"Q923M1-1","reviewed","Msra","Q923M1-4",""
"M0R983-1","unreviewed","LOC688320","","M0R983-1"
"M0R986-1","unreviewed","St6galnac5","","M0R986-1"
"M0R987-1","unreviewed","LOC100364116","","M0R987-1"
"D3ZQU7-1","unreviewed","Gp1ba","","D3ZQU7-1"
"M0R989-1","unreviewed","Olr947","","M0R989-1"
"D3ZQU1-1","unreviewed","Tm2d3","","D3ZQU1-1"
"D3ZQU0-1","unreviewed","Olr13","","D3ZQU0-1"
"D3ZQU2-1","unreviewed","","","D3ZQU2-1"
"P07323-1","reviewed","Eno2","P07323-1",""
"Q642B3-1","reviewed","Rhbdd3","Q642B3-1",""
"Q9Z1Y0-1","reviewed","Rhov","Q9Z1Y0-1","A0A0G2K2C8-1"
"Q9Z1Y0-1","reviewed","Rhov","","A0A0H2UHK9-1"
"Q9Z1Y3-1","reviewed","Cdh2","Q9Z1Y3-1","G3V803-1"
"P85107-1","reviewed","Tgs1","P85107-1",""
"P85108-1","reviewed","Tubb2a","P85108-1",""
"P33568-1","reviewed","Rb1","P33568-1","R9PXV5-1"
"Q9R011-1","reviewed","Plk3","Q9R011-1",""
"Q9R010-1","reviewed","Cib1","Q9R010-1",""
"P38483-1","reviewed","Apobec1","P38483-1",""
"Q9R012-1","reviewed","Plk2","Q9R012-1",""
"F1LYZ8-1","unreviewed","Ppp1r21","","F1LYZ8-1"
"F1LYZ4-1","unreviewed","Usp50","","F1LYZ4-1"
"F1LYZ3-1","unreviewed","LOC501297","","F1LYZ3-1"
"D3ZN85-1","unreviewed","Hipk2","","D3ZN85-1"
"D3ZN87-1","unreviewed","","","D3ZN87-1"
"D3ZN86-1","unreviewed","RGD1565323","","D3ZN86-1"
"D3ZN80-1","unreviewed","","","D3ZN80-1"
"Q5VJS5-1","reviewed","Dnaaf4","Q5VJS5-1",""
"Q642B9-1","reviewed","Znf18","Q642B9-1",""
"O70127-1","reviewed","Abcb11","O70127-1","M0R4J2-1"
"B3DMA0-1","reviewed","Tp53i11","B3DMA0-1",""
"B3DMA3-1","unreviewed","Enthd1","","B3DMA3-1"
"B3DMA2-1","reviewed","Acad11","B3DMA2-1",""
"B3DMA5-1","unreviewed","Cnot7","","B3DMA5-1"
"B3DMA6-1","unreviewed","Actl9","","B3DMA6-1"
"F1M8K0-1","unreviewed","Dag1","","F1M8K0-1"
"F1M8K7-1","unreviewed","Alg3","","F1M8K7-1"
"F1M8K7-1","unreviewed","Alg3","","Q5M7T0-1"
"Q5BJM8-1","reviewed","Slc30a7","Q5BJM8-1",""
"Q5BJM7-1","reviewed","Cdc42se1","Q5BJM7-1",""
"F1M6S3-1","unreviewed","Zscan4f","","F1M6S3-1"
"F1M6S5-1","unreviewed","LOC691272","","F1M6S5-1"
"D4A9N8-1","unreviewed","Mpv17l2","","D4A9N8-1"
"F1M6S6-1","unreviewed","Cfap53","","F1M6S6-1"
"Q9Z2I7-1","reviewed","Svop","Q9Z2I7-1","A0A0G2JZX3-1"
"D4A2R4-1","unreviewed","Olr1391","","D4A2R4-1"
"D4A2R6-1","unreviewed","LOC100911860","","D4A2R6-1"
"D4A9N2-1","unreviewed","Olr717","","D4A9N2-1"
"D4A9N1-1","unreviewed","Hhipl1","","D4A9N1-1"
"Q9Z288-1","reviewed","Gcm1","Q9Z288-1",""
"M0RAI7-1","unreviewed","","","M0RAI7-1"
"Q5XIQ2-1","reviewed","Elmod3","Q5XIQ2-1","A0A0G2KBB8-1"
"D3ZLM5-1","unreviewed","Nhlrc2","","D3ZLM5-1"
"D3ZLM7-1","unreviewed","Zc3h10","","D3ZLM7-1"
"D4A7U5-1","unreviewed","Vwa5b2","","D4A7U5-1"
"D4A7U6-1","unreviewed","Lsm3","","D4A7U6-1"
"D4A7U1-1","unreviewed","Zyx","","D4A7U1-1"
"D4A7U2-1","reviewed","Carf","D4A7U2-1","A0A0G2K3E6-1"
"Q8VD89-1","reviewed","","Q8VD89-1",""
"Q8VD88-1","reviewed","Rnase1d","Q8VD88-1","F1M5W9-1"
"D4ACD2-1","unreviewed","Bach1","","D4ACD2-1"
"A0A0G2JTI5-1","unreviewed","Ralgps2","","A0A0G2JTI5-1"
"A0A0G2JTI5-1","unreviewed","Ralgps2","","Q0VGK1-1"
"D4ACD0-1","unreviewed","Hoxd13","","D4ACD0-1"
"A0A0G2JTI7-1","unreviewed","Prpf3","","A0A0G2JTI7-1"
"A0A0G2JTI7-1","unreviewed","Prpf3","","D3ZI99-1"
"F1MAE5-1","unreviewed","Prp2l1","","F1MAE5-1"
"D4ACD4-1","unreviewed","LOC100911166","","D4ACD4-1"
"F1MAE8-1","unreviewed","Gdf7","","F1MAE8-1"
"F1MAE9-1","unreviewed","Olr826","","F1MAE9-1"
"D4ACD8-1","unreviewed","Hoxd10","","D4ACD8-1"
"D4A8D1-1","unreviewed","Tmem91","","D4A8D1-1"
"D4A8D2-1","unreviewed","Rdh8","","D4A8D2-1"
"M0R903-1","unreviewed","","","M0R903-1"
"D4A8D8-1","unreviewed","Fam43b","","D4A8D8-1"
"D3Z994-1","unreviewed","Tbc1d22a","","D3Z994-1"
"D3Z997-1","unreviewed","Olr1058","","D3Z997-1"
"D3Z996-1","unreviewed","LOC688390","","D3Z996-1"
"Q5MYU0-1","reviewed","Oas2","Q5MYU0-1","A0A0G2K6Q2-1"
"Q5MYU0-1","reviewed","Oas2","","A0A0G2K9G1-1"
"Q5MYU0-1","reviewed","Oas2","","M0RBB5-1"
"D4A6Q6-1","unreviewed","Ino80","","D4A6Q6-1"
"B2GUU0-1","unreviewed","Cactin","","B2GUU0-1"
"Q75PQ8-1","reviewed","Orc2","Q75PQ8-1",""
"P04167-1","reviewed","Cyp2b2","P04167-1","F1LSA2-1"
"P04167-1","reviewed","Cyp2b2","P04167-2","F7FBM8-1"
"P04166-1","reviewed","Cyb5b","P04166-1",""
"Q7TSX9-1","reviewed","Zar1","Q7TSX9-1",""
"Q7TSX5-1","reviewed","Sgms1","Q7TSX5-1","A0A0G2JYM5-1"
"Q7TSX5-1","reviewed","Sgms1","","Q6AZ82-1"
"A0A0G2K4F6-1","unreviewed","Srrm1","","A0A0G2K4F6-1"
"A0A0G2K4F6-1","unreviewed","Srrm1","","B2RYB3-1"
"A0A0G2K4F4-1","unreviewed","RGD1566225","","A0A0G2K4F4-1"
"A0A0G2K4F2-1","unreviewed","","","A0A0G2K4F2-1"
"P62521-1","reviewed","Ccdc8","P62521-1","A0A0G2JTP3-1"
"Q5PQN6-1","reviewed","Vipas39","Q5PQN6-1","A0A0G2K5Y1-1"
"Q5PQN5-1","reviewed","Trim55","Q5PQN5-1",""
"Q5PQN4-1","reviewed","Mdm1","Q5PQN4-1","A0A0G2K0L7-1"
"Q5PQN4-1","reviewed","Mdm1","","A0A0G2KB24-1"
"Q5PQN2-1","reviewed","Bfar","Q5PQN2-1",""
"Q5PQN1-1","reviewed","Herc4","Q5PQN1-1",""
"Q5PQN0-1","reviewed","Ncald","Q5PQN0-1",""
"Q5PQN9-1","reviewed","Mrpl38","Q5PQN9-1",""
"D4AB06-1","unreviewed","Haus5","","D4AB06-1"
"D4AB03-1","unreviewed","Fam120a","","D4AB03-1"
"D4AB01-1","unreviewed","Hint2","","D4AB01-1"
"P53563-1","reviewed","Bcl2l1","P53563-1","A0A0G2JZS5-1"
"P53563-1","reviewed","Bcl2l1","P53563-2","Q7TS62-1"
"P53563-1","reviewed","Bcl2l1","P53563-3",""
"P53565-1","reviewed","Cux1","P53565-1",""
"D4AB09-1","unreviewed","LOC100911988","","D4AB09-1"
"P54690-1","reviewed","Bcat1","P54690-1","Q99JD5-1"
"A0A0G2K5L1-1","unreviewed","Fat1","","A0A0G2K5L1-1"
"A0A0G2K5L1-1","unreviewed","Fat1","","G3V9W9-1"
"A0A0G2K5L0-1","unreviewed","Ulbp1","","A0A0G2K5L0-1"
"A0A0G2K5L2-1","unreviewed","LOC100911440","","A0A0G2K5L2-1"
"A0A0G2K5L2-1","unreviewed","LOC100911440","","Q5FVG4-1"
"Q6TXF5-1","reviewed","Lrrc66","Q6TXF5-1",""
"Q6TXF4-1","unreviewed","LOC499541","","Q6TXF4-1"
"Q6TXF4-1","unreviewed","LOC499541","","A0A0G2JYR7-1"
"Q8VI79-1","unreviewed","Fgf22","","Q8VI79-1"
"A0A0G2K5L9-1","unreviewed","","","A0A0G2K5L9-1"
"Q6TXF8-1","unreviewed","Morn5","","Q6TXF8-1"
"B7SZV3-1","unreviewed","Sox14","","B7SZV3-1"
"Q66HH4-1","reviewed","Herpud2","Q66HH4-1",""
"A0A0G2K679-1","unreviewed","Gtf3c2","","A0A0G2K679-1"
"A0A0G2K679-1","unreviewed","Gtf3c2","","A0A0G2JY75-1"
"Q66HH1-1","reviewed","B4galt4","Q66HH1-1",""
"Q66HH0-1","unreviewed","Polm","","Q66HH0-1"
"Q66HH3-1","reviewed","Lyl1","Q66HH3-1",""
"Q66HH2-1","reviewed","Emp2","Q66HH2-1",""
"A0A0G2K672-1","unreviewed","","","A0A0G2K672-1"
"Q5HZF2-1","reviewed","Wbp4","Q5HZF2-1","A0A1W2Q647-1"
"Q5HZF2-1","reviewed","Wbp4","","A0A1W2Q663-1"
"A0A0G2K677-1","unreviewed","Sptbn4","","A0A0G2K677-1"
"M0R4P9-1","unreviewed","Ube2h","","A0A0G2JUK4-1"
"M0R4P9-1","unreviewed","Ube2h","","M0R4P9-1"
"M0R4P7-1","unreviewed","Il31ra","","F1LZR4-1"
"M0R4P7-1","unreviewed","Il31ra","","M0R4P7-1"
"M0R4P6-1","unreviewed","","","M0R4P6-1"
"M0R4P4-1","unreviewed","Glipr1l2","","M0R4P4-1"
"F7EMJ6-1","unreviewed","Serpina5","","F7EMJ6-1"
"M0R648-1","unreviewed","","","M0R648-1"
"D3ZEP7-1","unreviewed","","","D3ZEP7-1"
"D3ZEP5-1","unreviewed","","","D3ZEP5-1"
"D3ZEP2-1","unreviewed","LOC100909913","","D3ZEP2-1"
"D3ZEP3-1","unreviewed","Olr1316","","D3ZEP3-1"
"Q9JJL4-1","reviewed","Rhoq","Q9JJL4-1",""
"Q4JM44-1","reviewed","Sgms2","Q4JM44-1","A0A0G2JSK7-1"
"D3ZEP9-1","unreviewed","Rdh12","","D3ZEP9-1"
"D4A315-1","unreviewed","","","D4A315-1"
"D4A314-1","unreviewed","Glis3","","D4A314-1"
"D4A317-1","unreviewed","Ccdc18","","D4A317-1"
"D4A7M9-1","unreviewed","Olr1314","","D4A7M9-1"
"A0A0G2JTA4-1","unreviewed","Gvin1","","A0A0G2JTA4-1"
"D3ZVQ1-1","unreviewed","Cep72","","D3ZVQ1-1"
"F1LZG2-1","unreviewed","RGD1565622","","F1LZG2-1"
"F1LZG0-1","unreviewed","","","F1LZG0-1"
"F1LZG1-1","unreviewed","","","F1LZG1-1"
"Q4V8C6-1","unreviewed","Sufu","","Q4V8C6-1"
"Q3B7C7-1","unreviewed","Cdca4","","Q3B7C7-1"
"Q4V8C4-1","reviewed","Wdr5b","Q4V8C4-1",""
"Q4V8C5-1","reviewed","Arl2bp","Q4V8C5-1","A0A0G2K5P6-1"
"Q4V8C5-1","reviewed","Arl2bp","Q4V8C5-2",""
"Q4V8C2-1","reviewed","Zw10","Q4V8C2-1",""
"Q4V8C3-1","reviewed","Eml1","Q4V8C3-1","M0RCT5-1"
"Q4V8C3-1","reviewed","Eml1","Q4V8C3-2","M0RDD8-1"
"Q4V8C8-1","reviewed","Cdc73","Q4V8C8-1","F2Z3T0-1"
"M0R9E4-1","unreviewed","Ccdc57","","M0R9E4-1"
"M0R9E6-1","unreviewed","Wfdc13","","M0R9E6-1"
"D3ZDV9-1","unreviewed","Nek4","","D3ZDV9-1"
"D3ZDV9-1","unreviewed","Nek4","","Q5M813-1"
"D3ZDV2-1","unreviewed","Eps8l1","","D3ZDV2-1"
"M0RBG1-1","unreviewed","Olfr1330-ps1","","M0RBG1-1"
"B0BNE9-1","unreviewed","Mtif3","","B0BNE9-1"
"B0BNE3-1","unreviewed","Trappc5","","B0BNE3-1"
"B0BNE2-1","reviewed","Polr2e","B0BNE2-1","A0A1W2Q620-1"
"B0BNE2-1","reviewed","Polr2e","","A0A1W2Q690-1"
"B0BNE1-1","unreviewed","Med6","","B0BNE1-1"
"B0BNE6-1","unreviewed","Ndufs8","","B0BNE6-1"
"B0BNE5-1","reviewed","Esd","B0BNE5-1",""
"B0BNE4-1","reviewed","Pabpn1l","B0BNE4-1",""
"O88484-1","reviewed","Pdp2","O88484-1","A0A0G2JSL7-1"
"O88483-1","reviewed","Pdp1","O88483-1","A0A0G2QC17-1"
"O88483-1","reviewed","Pdp1","","A1L1J4-1"
"O88480-1","reviewed","Cabin1","O88480-1","A0A1W2Q6J0-1"
"O88480-1","reviewed","Cabin1","","G3V650-1"
"F1LMS4-1","unreviewed","Cntnap5c","","F1LMS4-1"
"F1LMS4-1","unreviewed","Cntnap5c","","A0A1B0GWV0-1"
"O88488-1","reviewed","Ptprq","O88488-1","A0A0G2JUZ7-1"
"Q925B5-1","reviewed","Syt13","Q925B5-1","A0A0G2JSJ4-1"
"Q925B4-1","reviewed","Syt8","Q925B4-1","F1LQ42-1"
"Q925B3-1","reviewed","Trpm7","Q925B3-1","A0A0G2JYN5-1"
"Q925B3-1","reviewed","Trpm7","Q925B3-2","A0A0G2KB64-1"
"M0R3W8-1","unreviewed","","","M0R3W8-1"
"M0R3W3-1","unreviewed","Tgfbr3l","","M0R3W3-1"
"M0R3W2-1","unreviewed","Ms4a4a","","M0R3W2-1"
"M0R3W5-1","unreviewed","Zfp551","","M0R3W5-1"
"M0R3W4-1","unreviewed","Zfp296","","M0R3W4-1"
"M0R3W6-1","unreviewed","","","M0R3W6-1"
"P20689-1","reviewed","Mylk2","P20689-1","G3V731-1"
"F1M6L4-1","unreviewed","RGD1562431","","F1M6L4-1"
"F1M6L8-1","unreviewed","","","F1M6L8-1"
"P27653-1","reviewed","Mthfd1","P27653-1","G3V6S5-1"
"P27657-1","reviewed","Pnlip","P27657-1","G3V8A7-1"
"G3V774-1","unreviewed","Fbxo2","","G3V774-1"
"G3V777-1","unreviewed","Zbtb48","","G3V777-1"
"G3V779-1","unreviewed","Lad1","","G3V779-1"
"Q8R3Z7-1","unreviewed","Ehd4","","Q8R3Z7-1"
"P57097-1","reviewed","Mertk","P57097-1",""
"B2RYP9-1","unreviewed","Pwwp2a","","B2RYP9-1"
"B2RYP8-1","unreviewed","Tubgcp2","","B2RYP8-1"
"P57093-1","reviewed","Phyh","P57093-1",""
"O08699-1","reviewed","Hpgd","O08699-1",""
"O08697-1","reviewed","Arl2","O08697-1","A0A1B0GWW8-1"
"O08697-1","reviewed","Arl2","","G3V8V0-1"
"B2RYP6-1","unreviewed","Luc7l2","","B2RYP6-1"
"B2RYP3-1","unreviewed","Fam91a1","","B2RYP3-1"
"Q5XI81-1","reviewed","Fxr1","Q5XI81-1","A0A0G2JWD2-1"
"Q5XI83-1","reviewed","Vps35l","Q5XI83-1","A0A0G2JUM2-1"
"Q5XI86-1","unreviewed","Ptrh2","","Q5XI86-1"
"Q5XI89-1","reviewed","Nxpe4","Q5XI89-1",""
"M0RDU5-1","unreviewed","Olr1201","","M0RDU5-1"
"M0RDU0-1","reviewed","F8a1","M0RDU0-1",""
"M0RDU2-1","unreviewed","Olr1384","","M0RDU2-1"
"M0RDU3-1","unreviewed","Zfp277","","M0RDU3-1"
"D4A1P8-1","unreviewed","Nlrp4b","","D4A1P8-1"
"M0RDU9-1","unreviewed","Arl13b","","M0RDU9-1"
"G3V9U0-1","unreviewed","Acss2","","G3V9U0-1"
"G3V9U4-1","unreviewed","Kdm6b","","G3V9U4-1"
"G3V9U5-1","unreviewed","Tmem243","","G3V9U5-1"
"P40112-1","reviewed","Psmb3","P40112-1",""
"Q566E6-1","reviewed","Cd300lf","Q566E6-1","A0A0H2UHU2-1"
"Q566E6-1","reviewed","Cd300lf","","F1M5J1-1"
"Q566E5-1","reviewed","Poglut3","Q566E5-1",""
"Q566E4-1","unreviewed","Hnrnpr","","Q566E4-1"
"Q568Y3-1","reviewed","Rnf185","Q568Y3-1",""
"Q568Y2-1","reviewed","Dph2","Q568Y2-1",""
"Q568Y5-1","reviewed","Tspan11","Q568Y5-1",""
"Q568Y7-1","reviewed","Olfm2","Q568Y7-1",""
"Q568Y7-1","reviewed","Olfm2","Q568Y7-2",""
"Q568Y6-1","unreviewed","Dmap1","","Q568Y6-1"
"Q4TU79-1","unreviewed","Rhox3","","Q4TU79-1"
"Q4TU78-1","unreviewed","Rhox4g","","Q4TU78-1"
"Q4TU71-1","unreviewed","Rhox12","","Q4TU71-1"
"Q4TU73-1","unreviewed","Rhox10","","Q4TU73-1"
"Q4TU72-1","unreviewed","Rhox11","","Q4TU72-1"
"Q4TU75-1","unreviewed","Rhox8","","Q4TU75-1"
"A0A0G2JWR6-1","unreviewed","Zic2","","A0A0G2JWR6-1"
"A0A0G2JWR5-1","unreviewed","LOC103694865","","A0A0G2JWR5-1"
"A0A0G2JWR3-1","unreviewed","","","A0A0G2JWR3-1"
"A0A0G2JWR8-1","unreviewed","Caps2","","A0A0G2JWR8-1"
"A0A0G2JWR8-1","unreviewed","Caps2","","D3ZRP1-1"
"E9PU38-1","unreviewed","","","E9PU38-1"
"E9PU38-1","unreviewed","","","F7F912-1"
"F1M946-1","unreviewed","Or7e24","","F1M946-1"
"F1M943-1","unreviewed","Armc8","","F1M943-1"
"O35353-1","reviewed","Gnb4","O35353-1","A0A0G2K8M9-1"
"O35353-1","reviewed","Gnb4","","D4A752-1"
"Q5XFV8-1","reviewed","Cox14","Q5XFV8-1",""
"E9PU34-1","unreviewed","Rmnd1","","E9PU34-1"
"E9PU35-1","unreviewed","Spink4","","E9PU35-1"
"E9PU36-1","unreviewed","Scgb3a1","","E9PU36-1"
"E9PU37-1","unreviewed","Zdhhc13","","E9PU37-1"
"D3ZL48-1","unreviewed","Olr1192","","D3ZL48-1"
"D3ZL40-1","unreviewed","","","D3ZL40-1"
"D3ZL47-1","unreviewed","","","D3ZL47-1"
"D3ZL45-1","unreviewed","B630019K06Rik","","D3ZL45-1"
"A2VCV8-1","unreviewed","Mlx","","A2VCV8-1"
"A0A0G2JYY9-1","unreviewed","","","A0A0G2JYY9-1"
"A0A0G2JYY8-1","unreviewed","","","A0A0G2JYY8-1"
"A0A0G2JYY1-1","unreviewed","","","A0A0G2JYY1-1"
"D4AB78-1","unreviewed","Vom2r43","","D4AB78-1"
"P22443-1","reviewed","Cyp19a1","P22443-1","F1LPY2-1"
"P22449-1","reviewed","Hnf4a","P22449-1","A0A0G2K0G1-1"
"P22449-1","reviewed","Hnf4a","P22449-2","A0A0G2K5P1-1"
"P22449-1","reviewed","Hnf4a","","G3V750-1"
"A0A0G2K1R2-1","unreviewed","Bcl7a","","A0A0G2K1R2-1"
"A0A0G2K1R0-1","unreviewed","","","A0A0G2K1R0-1"
"A0A0G2K1R4-1","unreviewed","Rdh5","","A0A0G2K1R4-1"
"P31722-1","reviewed","C1qc","P31722-1","A0A0H2UHK1-1"
"P31721-1","reviewed","C1qb","P31721-1","G3V7N9-1"
"P31720-1","reviewed","C1qa","P31720-1",""
"D3ZE59-1","unreviewed","Tmem115","","D3ZE59-1"
"D3ZE55-1","reviewed","Pcdh8","D3ZE55-1",""
"D3ZE55-1","reviewed","Pcdh8","D3ZE55-2",""
"A0A0G2K6L2-1","unreviewed","","","A0A0G2K6L2-1"
"A0A0G2K6L6-1","unreviewed","","","A0A0G2K6L6-1"
"A0A0G2K8X9-1","unreviewed","","","A0A0G2K8X9-1"
"A0A0G2K8X5-1","unreviewed","","","A0A0G2K8X5-1"
"A0A0G2K8X6-1","unreviewed","Olr1499","","A0A0G2K8X6-1"
"A0A0G2KAU4-1","unreviewed","Rasgrp3","","A0A0G2KAU4-1"
"A0A0G2KAU4-1","unreviewed","Rasgrp3","","D3ZZN2-1"
"A0A0G2KAU3-1","unreviewed","LOC690948","","A0A0G2KAU3-1"
"Q9EQD2-1","reviewed","Npffr2","Q9EQD2-1",""
"Q5U301-1","reviewed","Akap2","Q5U301-1","A0A096MJ48-1"
"Q5U301-1","reviewed","Akap2","","F1LPQ9-1"
"A0A0G2K9J2-1","unreviewed","Atp6v1h","","E9PTI1-1"
"A0A0G2K9J2-1","unreviewed","Atp6v1h","","A0A0G2K9J2-1"
"Q2LAM0-1","reviewed","Fa2h","Q2LAM0-1",""
"Q6ZXZ0-1","unreviewed","St6galnac4","","Q6ZXZ0-1"
"Q924A5-1","reviewed","Slc36a1","Q924A5-1",""
"M0RCE6-1","unreviewed","","","M0RCE6-1"
"D3ZAN0-1","unreviewed","","","D3ZAN0-1"
"D3ZAN2-1","unreviewed","Cdhr2","","D3ZAN2-1"
"D3ZAN3-1","unreviewed","Ganab","","D3ZAN3-1"
"D3ZAN4-1","unreviewed","Slc35b4","","D3ZAN4-1"
"D3ZAN6-1","unreviewed","Papolg","","D3ZAN6-1"
"D3ZAN8-1","unreviewed","Zbtb33","","D3ZAN8-1"
"D3ZAN9-1","unreviewed","Prelid3a","","D3ZAN9-1"
"M0RCE4-1","unreviewed","Vom1r99","","M0RCE4-1"
"Q9QZ48-1","reviewed","Zbtb7a","Q9QZ48-1","G3V8P6-1"
"P18163-1","reviewed","Acsl1","P18163-1",""
"F1M121-1","unreviewed","Pram1","","F1M121-1"
"F1M124-1","unreviewed","Cobll1","","F1M124-1"
"Q6TUG9-1","unreviewed","LOC100361645","","Q6TUG9-1"
"Q6TUG8-1","unreviewed","LOC100363193","","Q6TUG8-1"
"Q9EPJ1-1","unreviewed","Twist1","","Q9EPJ1-1"
"Q9EPJ0-1","reviewed","Nucks1","Q9EPJ0-1","A0A0G2K7X3-1"
"Q9EPJ3-1","reviewed","Mrps26","Q9EPJ3-1",""
"Q8VI02-1","reviewed","Ppp4r1","Q8VI02-1","F1LRK9-1"
"Q9JLG9-1","reviewed","Aipl1","Q9JLG9-1",""
"Q6TXE6-1","unreviewed","LOC100360244","","Q6TXE6-1"
"F1LVA9-1","unreviewed","Dock5","","F1LVA9-1"
"D3ZKA2-1","unreviewed","Robo3","","D3ZKA2-1"
"D3ZKA0-1","unreviewed","Serpinb13","","D3ZKA0-1"
"F1LVA4-1","unreviewed","","","F1LVA4-1"
"F1LVA5-1","unreviewed","Rasef","","F1LVA5-1"
"D3ZKA9-1","unreviewed","","","D3ZKA9-1"
"P15709-1","reviewed","Sult2a1","P15709-1","D3ZR55-1"
"P15709-1","reviewed","Sult2a1","","D4AE35-1"
"P15709-1","reviewed","Sult2a1","","F1M7G5-1"
"P15709-1","reviewed","Sult2a1","","M3ZCQ0-1"
"P07825-1","reviewed","Syp","P07825-1","A0A0G2KAD8-1"
"Q99MK2-1","reviewed","Kat5","Q99MK2-1","A0A0G2KA75-1"
"Q99MK2-1","reviewed","Kat5","Q99MK2-2",""
"Q8K4T4-1","reviewed","Filip1","Q8K4T4-1","A0A0G2JZ26-1"
"Q8K4T4-1","reviewed","Filip1","Q8K4T4-2","A0A0G2K6B7-1"
"Q8K4T4-1","reviewed","Filip1","","F1LM79-1"
"Q5RKH5-1","unreviewed","Phkb","","Q5RKH5-1"
